partner_id,journal_id,move_name,product_id,quantity,analytic_distribution,price_unit,move_id
1183,2,,24552,1,{'235': 100},2659.45,25245
717,2,,25474,1,{'223': 100},6540.31,25221
936,2,,25475,1,{'235': 100},6197.81,25246
712,2,dbKRandrlBRj2NzprnXh,24558,8,{'234': 112.15},112.15,25247
712,2,8OSOqEQyBaHwZUZKQM44,24558,15,{'234': 112.15},112.15,25247
1194,2,,25248,1,{'218': 100},49303.42,25248
642,2,,24693,1,{'235': 100},5939.5,25249
1179,2,,24690,1,{'218': 100},19175.0,25250
756,2,,25476,1,{'218': 100},18700.0,25222
717,2,fiNx2GwyFP5x2t8QZltZ,24565,2,{'255': 15500.0},15500.0,25223
717,2,VLRzZ8l0uBjB1RqlNOl7,24565,1,{'255': 4500.0},4500.0,25223
717,2,Re4127dpIVZ3VwVohHfa,24565,1,{'255': 12100.0},12100.0,25223
717,2,yOX4nRkXcKBQVenuFDaP,24565,1 ,{'255': 6800.0},6800.0,25223
717,2,JOPi8ckRvGKUXM814A0M,24565,1,{'255': 4300.0},4300.0,25223
717,2,upbhjZROmQ7fbK0m2pKV,24565,1,{'255': 1800.0},1800.0,25223
717,2,ufTqQ9xri53CTqPTdsVi,24565,2,{'255': 300.0},300.0,25223
717,2,bhqElwDmnWBpg2lx4Mw2,24565,1,{'255': 10000.0},10000.0,25223
1194,2,,25477,1,{'267': 100},2227.68,25251
1115,2,,25479,1,{'304': 100},10285.0,25252
851,2,,24552,1,{'235': 100},27000.0,25253
1194,2,,25478,1,{'243': 18900.0},18900.0,25224
1194,2,,25480,1,{'243': 5900.0},5900.0,25224
1194,2,,25482,1,{'243': 4060.0},4060.0,25224
936,2,,25484,1,{'235': 100},11140.74,25225
696,2,,25486,1,{'239': 100},58700.0,25226
717,2,,25488,1,{'304': 100},7501.31,25227
1194,2,KyJr4fBNk7hoaJC5AYJE,24565,2,{'False': 23991.86},23991.86,25228
1194,2,yZ6kd1tgyKdtEKrLDI8J,24565,4,{'False': 8454.69},8454.69,25228
1159,2,,25490,1,{'270': 100},153705.09,25229
1070,2,,25492,1,{'235': 100},348000.0,False
1149,2,,25494,1,{'304': 100},29150.0,25230
1019,2,,24554,1,{'235': 100},11300.0,25231
983,2,,24557,1,{'280': 100},193300.0,25232
642,2,,24554,1,{'235': 100},1700.0,25233
754,2,Ddfho9bQ4KBiu7VBoy04,24565,137,{'221': 1037.299},1037.299,25234
754,2,Qj8RWLOZX8Qz8xib8w49,24565,3352.050,{'221': 903.77},903.77,25234
754,2,DVwyrInHDdlwiRaCwm5X,24565,247.407,{'221': 680.299},680.299,25234
861,2,,25497,1,{'280': 100},15518.18,25235
1194,2,,25481,1,{'267': 2760.0},2760.0,25254
1194,2,,25483,1,{'267': 3100.0},3100.0,25254
1194,2,,25485,2,{'267': 35.12},35.12,25254
1194,2,,25487,2,{'267': 485.0},485.0,25254
1194,2,,25489,2,{'267': 420.0},420.0,25254
1194,2,,25491,1,{'267': 140.0},140.0,25254
1194,2,,25493,3,{'267': 1123.33},1123.33,25254
1194,2,,25495,1,{'267': 2250.0},2250.0,25254
1194,2,,25496,6,{'267': 113.33},113.33,25254
1194,2,,25498,1,{'267': 1845.0},1845.0,25254
717,2,,25499,1,{'292': 100},3700.89,25236
717,2,,25125,1,{'239': 100},31740.0,25237
643,2,,24608,1,{'235': 100},16960.0,25238
802,2,,24554,1,{'286': 100},19990.0,25239
664,2,,25500,1,{'282': 100},107448.0,25255
648,2,lz6nGzBntqK1TjSForZB,24558,1,{'235': 3619.0},3619.0,25256
648,2,t0FRixPG9VYwTA0HgjKq,24558,3.170,{'235': 26392.76},26392.76,25256
648,2,qlWKKGX8GJ9REM5tleJx,24558,1.305,{'235': 2714.0},2714.0,25256
648,2,fT4oxHTW8as4iOMC9rmz,24558,4.380,{'235': 8054.0},8054.0,25256
648,2,EnyJTB0esM8IOSollNU3,24558,0.865,{'235': 7024.0},7024.0,25256
648,2,hQzqGd11aYIyfOXTvrgi,24558,1.995,{'235': 9207.69},9207.69,25256
648,2,,25501,1,{'235': 100},6902.15,25240
1183,2,,24552,1,{'235': 100},4791.5,25257
648,2,QVdBsvpsJhEsUKMWK88V,24565,3.110,{'235': 9864.0},9864.0,25241
648,2,x7UxM0eTLgEMUDBN76Hx,24558,0.840,{'235': 10769.0},10769.0,25258
648,2,azQiDsQyIWQz6tRwjg8J,24558,0.790,{'235': 7024.0},7024.0,25258
648,2,CSeqTVBSOM6Kc5gdW8N7,24558,5.305,{'235': 8325.0},8325.0,25258
648,2,odweE1KXsdpSSgWNXnmN,24558,1.605,{'235': 3167.0},3167.0,25258
648,2,FnsPDp6ajz6jEPkWmasp,24558,3.345,{'235': 10950.0},10950.0,25258
648,2,ipRBTyGpIy4EiBmVWgYu,24558,1.890,{'235': 8054.0},8054.0,25258
648,2,CBO0F3rzomOKkGQa7fTG,24558,1.100,{'235': 7983.0},7983.0,25258
648,2,vWWXJLILqCri4YL9Zirl,24558,4.180,{'235': 8054.0},8054.0,25258
648,2,Mm60coq0BTp5kvCvpx1u,24558,1.600,{'235': 5420.0},5420.0,25258
648,2,nsIalrimqj4ybIF4zmP4,24558,0.630,{'235': 7782.0},7782.0,25258
664,2,WzuWVNwPvP3XmM87Qzli,24558,1,{'223': 2555.0},2555.0,25259
664,2,Ywwo601fsLBDjREsrZEy,24558,1,{'223': 19800.0},19800.0,25259
664,2,kCBLtWWtLJeY1ZdCL18w,24558,1,{'223': 25315.0},25315.0,25259
701,2,,24732,1,{'280': 100},177000.0,25260
861,2,,25502,1,{'280': 100},19377.68,25242
906,2,,25503,1,{'218': 100},275380.0,25261
717,2,,25504,1,{'290': 100},39005.04,25243
717,2,,24708,1,{'239': 100},24100.0,25244
1183,2,,24554,1,{'235': 100},2659.45,25245
1194,2,,25505,1,{'296': 100},14362.46,25262
936,2,,25506,1,{'235': 100},6197.81,25246
906,2,,25507,1,{'218': 100},200200.01,25263
712,2,dbKRandrlBRj2NzprnXh,24565,8,{'234': 112.15},112.15,25247
712,2,8OSOqEQyBaHwZUZKQM44,24565,15,{'234': 112.15},112.15,25247
1194,2,,25275,1,{'218': 100},49303.42,25248
642,2,,24708,1,{'235': 100},5939.5,25249
1179,2,,24704,1,{'218': 100},19175.0,25250
1194,2,,25508,1,{'267': 100},19050.0,25264
1194,2,,25509,1,{'267': 100},2227.68,25251
967,2,,25510,1,{'218': 100},72205.0,25265
642,2,,25227,1,{'235': 100},9765.0,25266
1115,2,,25511,1,{'304': 100},10285.0,25252
851,2,,24554,1,{'235': 100},27000.0,25253
756,2,,25512,1,{'218': 100},25000.0,25267
639,2,3lEzKjOmDHzupCKn88va,24558,1,{'286': 32975.2066},32975.2066,25268
639,2,HC5lT1is96Pjta8Xf6cM,24558,1,{'286': 3099.1736},3099.1736,25268
639,2,bSMhzn4oaxgaZfnoe038,24558,2,{'286': 10619.8437},10619.8437,25268
639,2,qKVNSaCX88XCNUoe9HEp,24558,3,{'286': 702.4793},702.4793,25268
639,2,S3qc1tbnb3Oq0qJr9kd2,24558,1,{'286': 2851.2397},2851.2397,25268
639,2,uFfqc04zlD2LmGQGbxoa,24558,1,{'286': 454.5455},454.5455,25268
1162,2,,25514,1,{'235': 100},5532.69,25269
936,2,,24777,1,{'235': 100},7492.85,25270
1194,2,,24693,1,{'267': 100},2326.67,25271
847,2,,24693,1,{'235': 100},5130.99,25272
951,2,,25517,1,{'304': 100},6655.0,25273
858,2,,24553,1,{'235': 100},75600.0,25274
1194,2,,25519,1,{'259': 100},15260.0,25275
1138,2,,25521,1,{'235': 100},30000.0,25276
648,2,aeNF6JxjAvP2EGBEZxw3,24558,12.73,{'288': 5420.0},5420.0,25277
648,2,90XENpafCtUXAVoCdaSo,24558,11.68,{'288': 5420.0},5420.0,25277
648,2,VhUHylR3gs2gg3uc0qbm,24558,12.74,{'288': 5420.0},5420.0,25277
648,2,HDakTUpiXmc6Rue6WVwN,24558,2,{'288': 4132.0},4132.0,25277
648,2,hkp5kH9nOfyalXc4yKbA,24558,10.57,{'288': 5420.0},5420.0,25277
648,2,WCkthodWhwZeF8IVrYi7,24558,4.185,{'288': 2852.0},2852.0,25277
657,2,,24584,1,{'235': 100},12100.0,25278
1062,2,,25523,1,{'235': 100},34800.0,25279
879,2,,24552,1,{'235': 100},69804.9,25280
1194,2,,25525,1,{'267': 100},6924.55,25281
866,2,,25527,1,{'274': 100},544500.0,25282
665,2,,25529,1,{'235': 100},11255.11,25283
1194,2,,25513,1,{'267': 2760.0},2760.0,25254
1194,2,,25515,1,{'267': 3100.0},3100.0,25254
1194,2,,25516,2,{'267': 35.12},35.12,25254
1194,2,,25518,2,{'267': 485.0},485.0,25254
1194,2,,25520,2,{'267': 420.0},420.0,25254
1194,2,,25522,1,{'267': 140.0},140.0,25254
1194,2,,25524,3,{'267': 1123.33},1123.33,25254
1194,2,,25526,1,{'267': 2250.0},2250.0,25254
1194,2,,25528,6,{'267': 113.33},113.33,25254
1194,2,,25530,1,{'267': 1845.0},1845.0,25254
904,2,,25531,1,{'235': 100},12780.0,25284
664,2,,25532,1,{'282': 100},107448.0,25255
648,2,lz6nGzBntqK1TjSForZB,24565,1,{'235': 3619.0},3619.0,25256
648,2,t0FRixPG9VYwTA0HgjKq,24565,3.170,{'235': 26392.76},26392.76,25256
648,2,qlWKKGX8GJ9REM5tleJx,24565,1.305,{'235': 2714.0},2714.0,25256
648,2,fT4oxHTW8as4iOMC9rmz,24565,4.380,{'235': 8054.0},8054.0,25256
648,2,EnyJTB0esM8IOSollNU3,24565,0.865,{'235': 7024.0},7024.0,25256
648,2,hQzqGd11aYIyfOXTvrgi,24565,1.995,{'235': 9207.69},9207.69,25256
1183,2,,24554,1,{'235': 100},4791.5,25257
648,2,x7UxM0eTLgEMUDBN76Hx,24565,0.840,{'235': 10769.0},10769.0,25258
648,2,azQiDsQyIWQz6tRwjg8J,24565,0.790,{'235': 7024.0},7024.0,25258
648,2,CSeqTVBSOM6Kc5gdW8N7,24565,5.305,{'235': 8325.0},8325.0,25258
648,2,odweE1KXsdpSSgWNXnmN,24565,1.605,{'235': 3167.0},3167.0,25258
648,2,FnsPDp6ajz6jEPkWmasp,24565,3.345,{'235': 10950.0},10950.0,25258
648,2,ipRBTyGpIy4EiBmVWgYu,24565,1.890,{'235': 8054.0},8054.0,25258
648,2,CBO0F3rzomOKkGQa7fTG,24565,1.100,{'235': 7983.0},7983.0,25258
648,2,vWWXJLILqCri4YL9Zirl,24565,4.180,{'235': 8054.0},8054.0,25258
648,2,Mm60coq0BTp5kvCvpx1u,24565,1.600,{'235': 5420.0},5420.0,25258
648,2,nsIalrimqj4ybIF4zmP4,24565,0.630,{'235': 7782.0},7782.0,25258
664,2,WzuWVNwPvP3XmM87Qzli,24565,1,{'223': 2555.0},2555.0,25259
664,2,Ywwo601fsLBDjREsrZEy,24565,1,{'223': 19800.0},19800.0,25259
664,2,kCBLtWWtLJeY1ZdCL18w,24565,1,{'223': 25315.0},25315.0,25259
701,2,,24749,1,{'280': 100},177000.0,25260
906,2,,25534,1,{'218': 100},275380.0,25261
682,2,,25533,2,{'282': 2774.97},2774.97,25285
682,2,,25535,2,{'282': 952.92},952.92,25285
682,2,,25536,2,{'282': 1127.11},1127.11,25285
1194,2,,25537,1,{'296': 100},14362.46,25262
861,2,,25538,1,{'291': 100},33600.0,25286
918,2,,24635,1,{'286': 100},65719.5,25287
906,2,,25539,1,{'218': 100},200200.01,25263
1003,2,,25540,1,{'311': 100},9000.0,25288
1194,2,,25541,1,{'267': 100},19050.0,25264
1194,2,,25542,1,{'267': 100},2348.17,25289
967,2,,25543,1,{'218': 100},72205.0,25265
1179,2,,25544,1,{'282': 100},17444.97,25290
642,2,,25251,1,{'235': 100},9765.0,25266
1187,2,,24552,1,{'235': 100},50000.0,25291
717,2,,25254,1,{'239': 100},74050.0,25292
925,2,,25546,1,{'222': 100},9900.0,25293
756,2,,25545,1,{'218': 100},25000.0,25267
648,2,SQh03fRCfIwoCI71VkIf,24558,0.800,{'235': 5058.0},5058.0,25294
648,2,0U1jv7adIaRjdtS0yA9k,24558,0.770,{'235': 7019.0},7019.0,25294
639,2,3lEzKjOmDHzupCKn88va,24565,1,{'286': 32975.2066},32975.2066,25268
639,2,HC5lT1is96Pjta8Xf6cM,24565,1,{'286': 3099.1736},3099.1736,25268
639,2,bSMhzn4oaxgaZfnoe038,24565,2,{'286': 10619.8437},10619.8437,25268
639,2,qKVNSaCX88XCNUoe9HEp,24565,3,{'286': 702.4793},702.4793,25268
639,2,S3qc1tbnb3Oq0qJr9kd2,24565,1,{'286': 2851.2397},2851.2397,25268
639,2,uFfqc04zlD2LmGQGbxoa,24565,1,{'286': 454.5455},454.5455,25268
1194,2,,25547,1,{'303': 100},1940.0,25295
1162,2,,25548,1,{'235': 100},5532.69,25269
936,2,,24795,1,{'235': 100},7492.85,25270
1194,2,,24708,1,{'267': 100},2326.67,25271
847,2,,24708,1,{'235': 100},5130.99,25272
834,2,,25549,1,{'280': 100},11904.73,25296
983,2,,24584,1,{'280': 100},21690.0,25297
951,2,,25550,1,{'304': 100},6655.0,25273
858,2,,24557,1,{'235': 100},75600.0,25274
1194,2,,25551,1,{'267': 500.0},500.0,25298
1194,2,,25553,1,{'267': 1800.0},1800.0,25298
1194,2,,25552,1,{'259': 100},15260.0,25275
1194,2,,25554,1,{'213': 100},10000.0,25299
1138,2,,25555,1,{'235': 100},30000.0,25276
648,2,aeNF6JxjAvP2EGBEZxw3,24565,12.73,{'288': 5420.0},5420.0,25277
648,2,90XENpafCtUXAVoCdaSo,24565,11.68,{'288': 5420.0},5420.0,25277
648,2,VhUHylR3gs2gg3uc0qbm,24565,12.74,{'288': 5420.0},5420.0,25277
648,2,HDakTUpiXmc6Rue6WVwN,24565,2,{'288': 4132.0},4132.0,25277
648,2,hkp5kH9nOfyalXc4yKbA,24565,10.57,{'288': 5420.0},5420.0,25277
648,2,WCkthodWhwZeF8IVrYi7,24565,4.185,{'288': 2852.0},2852.0,25277
657,2,,24596,1,{'235': 100},12100.0,25278
717,2,,25556,1,{'263': 100},994950.0,25300
1062,2,,25557,1,{'235': 100},34800.0,25279
879,2,,24554,1,{'235': 100},69804.9,25280
1179,2,,25558,1,{'282': 100},30598.51,25301
1194,2,,25559,1,{'267': 100},6924.55,25281
648,2,,25560,1,{'False': 100},7827.7,25302
866,2,,25561,1,{'274': 100},544500.0,25282
1154,2,,25562,1,{'235': 100},15870.0,25303
665,2,,25563,1,{'235': 100},11255.11,25283
1194,2,,25564,1,{'313': 100},79436.5,25304
904,2,,25565,1,{'235': 100},12780.0,25284
813,2,,25566,1,{'218': 100},1976992.0,25305
717,2,,25568,1,{'241': 100},52601.0,25306
1120,2,,25570,1,{'247': 100},319817.94,25307
682,2,,25567,2,{'282': 2774.97},2774.97,25285
682,2,,25569,2,{'282': 952.92},952.92,25285
682,2,,25571,2,{'282': 1127.11},1127.11,25285
861,2,,25573,1,{'291': 100},33600.0,25286
1194,2,,25572,1,{'213': 100},3759.0,25308
918,2,,24650,1,{'286': 100},65719.5,25287
1003,2,,25575,1,{'311': 100},9000.0,25288
943,2,,25574,1,{'238': 100},4830.8,25309
1194,2,,25576,1,{'267': 100},2348.17,25289
757,2,,25577,1,{'220': 100},423500.0,25310
1065,2,fdeE2rNxQwfaSJsQoqZr,24558,12,{'287': 800.0},800.0,25311
1065,2,0SxjpHYkxJbGrFHeXbCz,24558,10,{'287': 1500.0},1500.0,25311
1065,2,MSSrig2WA8cwyADaQWNb,24558,3,{'287': 1500.0},1500.0,25311
1065,2,QvlNREzZcdpz4frobVZE,24558,6,{'287': 1500.0},1500.0,25311
1179,2,,25578,1,{'282': 100},17444.97,25290
1187,2,,24554,1,{'235': 100},50000.0,25291
717,2,,25282,1,{'239': 100},74050.0,25292
717,2,,25579,1,{'223': 100},2500.0,25312
1194,2,,25580,1,{'213': 100},1800.0,25313
925,2,,25581,1,{'222': 100},9900.0,25293
648,2,SQh03fRCfIwoCI71VkIf,24565,0.800,{'235': 5058.0},5058.0,25294
648,2,0U1jv7adIaRjdtS0yA9k,24565,0.770,{'235': 7019.0},7019.0,25294
1003,2,,25582,1,{'282': 100},960.0,25314
683,2,hK5TfAZ0jNH324qtNSQo,24558,4,{'282': 81392.5},81392.5,25315
683,2,URjTiYZOF3giIsU9af5b,24558,1,{'282': 22478.75},22478.75,25315
1194,2,,25583,1,{'303': 100},1940.0,25295
776,2,,25584,1,{'218': 100},68244.0,25316
834,2,,25585,1,{'280': 100},11904.73,25296
983,2,,24596,1,{'280': 100},21690.0,25297
717,2,,25586,1,{'241': 100},65001.96,25317
1194,2,,25588,1,{'267': 100},880.0,25318
1194,2,,25587,1,{'267': 500.0},500.0,25298
1194,2,,25589,1,{'267': 1800.0},1800.0,25298
657,2,,24732,1,{'280': 100},80300.0,25319
642,2,4liWipwi7cdBAJ9h8eT9,24558,1,{'235': 24251.69},24251.69,25320
642,2,38BTtedp91Kn93XmgOmz,24558,1,{'235': 10536.09},10536.09,25320
642,2,ZcAuO69yoWOYf811OmxY,24558,1,{'235': 5890.0},5890.0,25320
1194,2,,25590,1,{'213': 100},10000.0,25299
648,2,,25591,1,{'235': 100},15599.0,False
717,2,,25592,1,{'263': 100},994950.0,25300
941,2,,25593,1,{'222': 100},140000.0,25321
1179,2,,25594,1,{'282': 100},30598.51,25301
647,2,,25595,1,{'218': 100},17714.0,25322
657,2,,24584,1,{'235': 100},17900.0,25323
648,2,,25596,1,{'False': 100},7827.7,25302
1194,2,,25597,1,{'267': 100},2400.0,25324
665,2,,24777,1,{'235': 100},2816.8,25325
657,2,,24598,1,{'280': 100},13000.0,25326
1154,2,,25598,1,{'235': 100},15870.0,25303
664,2,,25599,1,{'304': 100},8991.0,25327
1194,2,,25600,1,{'313': 100},79436.5,25304
717,2,,25601,1,{'250': 100},40004.04,25328
983,2,,24902,1,{'280': 100},42000.0,25329
813,2,,25602,1,{'218': 100},1976992.0,25305
717,2,,25604,1,{'241': 100},52601.0,25306
906,2,,25603,1,{'218': 100},149760.0,25330
717,2,,24969,1,{'238': 100},11000.0,25331
648,2,,24635,1,{'235': 100},5975.25,25332
1162,2,,24746,1,{'235': 100},13200.08,25333
1194,2,,24690,1,{'313': 100},15972.56,25334
1194,2,,24690,1,{'313': 100},770.39,25335
1120,2,,25605,1,{'247': 100},319817.94,25307
969,2,,25606,1,{'219': 100},281325.0,25336
648,2,,24771,1,{'235': 100},7175.79,25337
1194,2,,25607,1,{'213': 100},3759.0,25308
1184,2,,25608,1,{'235': 100},6598.0,25338
943,2,,25609,1,{'238': 100},4830.8,25309
1194,2,,25610,1,{'313': 100},20146.5,25339
757,2,,25611,1,{'220': 100},423500.0,25310
1065,2,fdeE2rNxQwfaSJsQoqZr,24565,12,{'287': 800.0},800.0,25311
1065,2,0SxjpHYkxJbGrFHeXbCz,24565,10,{'287': 1500.0},1500.0,25311
1065,2,MSSrig2WA8cwyADaQWNb,24565,3,{'287': 1500.0},1500.0,25311
1065,2,QvlNREzZcdpz4frobVZE,24565,6,{'287': 1500.0},1500.0,25311
761,2,,25612,1,{'235': 100},3186.54,25340
642,2,,24630,1,{'235': 100},4440.9,25341
1194,2,,24746,1,{'267': 100},11155.51,25342
647,2,9C1OYiw6PJczuREYWN8Z,24558,1,{'282': 253151.0},253151.0,25343
647,2,PJ9qazjApEGENqPdyWWs,24558,1,{'282': 15800.0},15800.0,25343
647,2,GTpxUipFqriYZKuVkO2u,24558,1,{'282': 8965.0},8965.0,25343
1183,2,,24552,1,{'235': 100},19076.82,25344
717,2,,25613,1,{'223': 100},2500.0,25312
813,2,,25614,1,{'218': 100},44983.0,25345
1194,2,,25615,1,{'213': 100},1800.0,25313
1194,2,,25616,1,{'267': 100},1187.69,25346
1194,2,,24916,1,{'267': 100},4700.0,25347
717,2,,24598,1,{'252': 100},1190.0,25348
754,2,P4RCdsfqKlwWqHW8fezn,24558,1,{'218': 4380.17},4380.17,25349
754,2,gbTxLkErsOaj4XuRmndp,24558,1,{'218': 8595.04},8595.04,25349
754,2,AI0n3PpvbZDalsaWEn6T,24558,2,{'218': 7685.9504},7685.9504,25349
754,2,r2ESVlTTka7ha5BmVk2p,24558,1,{'218': 13388.9504},13388.9504,25349
1003,2,,25617,1,{'282': 100},960.0,25314
683,2,hK5TfAZ0jNH324qtNSQo,24565,4,{'282': 81392.5},81392.5,25315
683,2,URjTiYZOF3giIsU9af5b,24565,1,{'282': 22478.75},22478.75,25315
697,2,,25618,1,{'235': 100},62100.0,25350
1070,2,,24564,1,{'235': 100},63675.0,25351
776,2,,25619,1,{'218': 100},68244.0,25316
924,2,41Hk5TEsHK8fidBT4lor,24558,3,{'286': 390.0},390.0,25352
924,2,jpxo4HXWA4VYNYZ5rBEY,24558,1,{'286': 13500.0},13500.0,25352
924,2,6ZDLPCQZpgjcGxoF1r1Q,24558,2,{'286': 1850.0},1850.0,25352
924,2,6BJSpWPxws1na4sxGoGc,24558,1,{'286': 1850.0},1850.0,25352
924,2,nWizKizhVsTLQ4HeHEea,24558,1,{'286': 1750.0},1750.0,25352
924,2,AhQG1idsLWIXEcR2rPhN,24558,1,{'286': 9100.0},9100.0,25352
924,2,dK6IVzJ18YdJWX68Zbvs,24558,1,{'286': 9990.0},9990.0,25352
924,2,kJ6xky3dgTstnjEzZ9lD,24558,1,{'286': 9290.0},9290.0,25352
924,2,c5ZpNYi2reKxfbziPUzm,24558,1,{'286': 11200.0},11200.0,25352
924,2,BbnSctYhhLub0ITsQpfI,24558,1,{'286': 1850.0},1850.0,25352
924,2,JdVHv77soGmueTwSOkRK,24558,1,{'286': 13500.0},13500.0,25352
924,2,VJere3zE9kJU31thSSyO,24558,1,{'286': 1750.0},1750.0,25352
924,2,6zLLuLhQ37o1wuLlYMKb,24558,1,{'286': 4500.0},4500.0,25352
924,2,HmVK556r4n1hR5ScNo9y,24558,1,{'286': 4500.0},4500.0,25352
717,2,,25620,1,{'241': 100},65001.96,25317
1194,2,,25623,1,{'267': 100},880.0,25318
657,2,,24749,1,{'280': 100},80300.0,25319
642,2,4liWipwi7cdBAJ9h8eT9,24565,1,{'235': 24251.69},24251.69,25320
642,2,38BTtedp91Kn93XmgOmz,24565,1,{'235': 10536.09},10536.09,25320
642,2,ZcAuO69yoWOYf811OmxY,24565,1,{'235': 5890.0},5890.0,25320
1115,2,,25621,1,{'311': 9860.0},9860.0,25353
1115,2,,25622,1,{'311': 12100.0},12100.0,25353
1115,2,,25624,1,{'311': 5445.0},5445.0,25353
983,2,,24902,1,{'280': 100},57640.0,25354
648,2,,25625,1,{'235': 100},15599.0,False
1194,2,,25626,1,{'312': 100},4853.8,25355
969,2,pfzwd0uKOgaIHSes9QPT,24558,1,{'219': 252800.0},252800.0,25356
969,2,1JI2R1UlcxvVNcIOzWCs,24558,1,{'219': 119800.0},119800.0,25356
969,2,KdVBWpezH9QS6FB0dlss,24558,1,{'219': 20000.0},20000.0,25356
648,2,,24635,1,{'235': 100},87069.15,False
941,2,,25627,1,{'222': 100},140000.0,25321
717,2,,25628,1,{'250': 100},41999.97,25357
712,2,X2bvQ7V8AqPRK52JXMFM,24558,2,{'235': 43.639},43.639,25358
712,2,qSgQ8Y2UFC7ok1D998cr,24558,4,{'235': 189.99},189.99,25358
712,2,3gXCV8omHiaRa4cWLThW,24558,4,{'235': 949.99},949.99,25358
712,2,SQbjz9ygyAZymZzuX77L,24558,4,{'235': 509.09},509.09,25358
712,2,66AclxAp0BUVh6YyWyod,24558,1,{'235': 4570.912},4570.912,25358
647,2,,25629,1,{'218': 100},17714.0,25322
732,2,,24598,1,{'219': 100},953150.0,25359
657,2,,24596,1,{'235': 100},17900.0,25323
1162,2,,24746,1,{'235': 100},43231.11,25360
1194,2,,25630,1,{'267': 100},2400.0,25324
861,2,,25631,1,{'258': 100},22078.87,25361
665,2,,24795,1,{'235': 100},2816.8,25325
657,2,,24608,1,{'280': 100},13000.0,25326
1194,2,,25632,1,{'231': 100},6000.0,25362
664,2,,25633,1,{'304': 100},8991.0,25327
926,2,,24771,1,{'235': 100},7210.0,25363
717,2,,25634,1,{'250': 100},40004.04,25328
983,2,,24922,1,{'280': 100},42000.0,25329
906,2,,25636,1,{'218': 100},149760.0,25330
717,2,,24990,1,{'238': 100},11000.0,25331
648,2,,24650,1,{'235': 100},5975.25,25332
1162,2,,24764,1,{'235': 100},13200.08,25333
1194,2,,24704,1,{'313': 100},15972.56,25334
1194,2,,24704,1,{'313': 100},770.39,25335
969,2,,25639,1,{'219': 100},281325.0,25336
648,2,,24790,1,{'235': 100},7175.79,25337
1184,2,,25641,1,{'235': 100},6598.0,25338
1194,2,,25643,1,{'313': 100},20146.5,25339
761,2,,25645,1,{'235': 100},3186.54,25340
1194,2,,25635,3,{'267': 285.9},285.9,25364
1194,2,,25637,1,{'267': 972.46},972.46,25364
1194,2,,25638,1,{'267': 1224.7},1224.7,25364
1194,2,,25640,1,{'267': 151.7},151.7,25364
1194,2,,25642,1,{'267': 2115.91},2115.91,25364
1194,2,,25644,3,{'267': 445.18},445.18,25364
1194,2,,25646,3,{'267': 54.61},54.61,25364
642,2,,24644,1,{'235': 100},4440.9,25341
983,2,,24798,1,{'280': 100},62520.0,25365
1194,2,,24764,1,{'267': 100},11155.51,25342
647,2,9C1OYiw6PJczuREYWN8Z,24565,1,{'282': 253151.0},253151.0,25343
647,2,PJ9qazjApEGENqPdyWWs,24565,1,{'282': 15800.0},15800.0,25343
647,2,GTpxUipFqriYZKuVkO2u,24565,1,{'282': 8965.0},8965.0,25343
1183,2,,24554,1,{'235': 100},19076.82,25344
943,2,,25647,1,{'238': 100},9367.2,25366
1159,2,2pCkIC0Ph3AcNBgg86z9,24558,1,{'218': 13423.94},13423.94,25367
1159,2,w9iktactR8pPGNJ2muHZ,24558,70,{'218': 206.6545},206.6545,25367
1159,2,c8WVEePAa6dLe9SC2HJB,24558,1,{'218': 30434.89},30434.89,25367
1159,2,3efPkjma7nfuPQ1pBQu9,24558,1,{'218': 9474.84},9474.84,25367
813,2,,25648,1,{'218': 100},44983.0,25345
717,2,,25649,1,{'263': 100},999080.0,25368
1194,2,,25650,1,{'267': 100},1187.69,25346
1194,2,,24936,1,{'267': 100},4700.0,25347
717,2,,24608,1,{'252': 100},1190.0,25348
754,2,P4RCdsfqKlwWqHW8fezn,24565,1,{'218': 4380.17},4380.17,25349
754,2,gbTxLkErsOaj4XuRmndp,24565,1,{'218': 8595.04},8595.04,25349
754,2,AI0n3PpvbZDalsaWEn6T,24565,2,{'218': 7685.9504},7685.9504,25349
754,2,r2ESVlTTka7ha5BmVk2p,24565,1,{'218': 13388.9504},13388.9504,25349
740,2,,25651,1,{'False': 100},9000.0,25369
697,2,,25652,1,{'235': 100},62100.0,25350
1070,2,,24574,1,{'235': 100},63675.0,25351
924,2,41Hk5TEsHK8fidBT4lor,24565,3,{'286': 390.0},390.0,25352
924,2,jpxo4HXWA4VYNYZ5rBEY,24565,1,{'286': 13500.0},13500.0,25352
924,2,6ZDLPCQZpgjcGxoF1r1Q,24565,2,{'286': 1850.0},1850.0,25352
924,2,6BJSpWPxws1na4sxGoGc,24565,1,{'286': 1850.0},1850.0,25352
924,2,nWizKizhVsTLQ4HeHEea,24565,1,{'286': 1750.0},1750.0,25352
924,2,AhQG1idsLWIXEcR2rPhN,24565,1,{'286': 9100.0},9100.0,25352
924,2,dK6IVzJ18YdJWX68Zbvs,24565,1,{'286': 9990.0},9990.0,25352
924,2,kJ6xky3dgTstnjEzZ9lD,24565,1,{'286': 9290.0},9290.0,25352
924,2,c5ZpNYi2reKxfbziPUzm,24565,1,{'286': 11200.0},11200.0,25352
